time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/clip_range,train/std
1562,484,6598,3198976,-0.7671886086463928,-0.018553974432870747,-73.6211540222168,0.020241514,0.6005295515060425,230.00929149,0.1923828125,7567,300.0,0.0002,0.008140524406917394,0.2,0.7970408201217651
1563,484,6600,3201024,-0.7576296329498291,-0.011732574831694365,-73.66440620422364,0.015675629,0.5610672831535339,229.01987032999997,0.168359375,7572,300.0,0.0002,0.010854487726464867,0.2,0.7975679039955139
1564,485,6602,3203072,-0.7611973285675049,-0.014524027751758695,-73.70481338500977,0.016466161,0.5473511219024658,229.56663355000003,0.19482421875,7577,300.0,0.0002,0.00880369485821575,0.2,0.7981191873550415
1565,485,6602,3205120,-0.7083446979522705,0.00982062378898263,-73.72904586791992,0.01425681,0.581767201423645,229.00667805000003,0.1787109375,7578,300.0,0.0002,0.012787318089976907,0.2,0.7981883883476257
1566,485,6603,3207168,-0.7269233465194702,-0.00016003439668565989,-73.73733615875244,0.022096734,0.58128821849823,229.52001967999996,0.194091796875,7580,300.0,0.0002,0.009763628127984703,0.2,0.798332154750824
1567,485,6605,3209216,-0.7621826529502869,-0.013231642218306661,-73.75573959350587,0.016115498,0.6011853218078613,228.66613856000004,0.20927734375,7585,300.0,0.0002,0.009520432353019715,0.2,0.7986392974853516
1568,485,6607,3211264,-0.7589336633682251,-0.011209535039961338,-73.77586212158204,0.014700229,0.6115682125091553,228.84615274000004,0.15419921875,7590,300.0,0.0002,0.007583476952277124,0.2,0.7989162802696228
1569,486,6609,3213312,-0.7458803057670593,-0.013220305810682476,-73.80410232543946,0.021103466,0.6070513725280762,228.84615274000004,0.21943359375,7595,300.0,0.0002,0.007183649390935898,0.2,0.7993972301483154
1570,486,6611,3215360,-0.7687556147575378,-0.016469121165573596,-73.84333267211915,0.015338403,0.5759437084197998,229.13589143,0.17802734375,7600,300.0,0.0002,0.008258126070722937,0.2,0.7998818755149841
1571,486,6613,3217408,-0.7609142661094666,-0.017021933011710642,-73.86990127563476,0.020412201,0.6150214672088623,227.90254038999998,0.1869140625,7605,300.0,0.0002,0.009792282525449992,0.2,0.8001022338867188
1572,486,6615,3219456,-0.7617619633674622,-0.010852366569451988,-73.89064826965333,0.01780679,0.5058534145355225,227.77984597999995,0.2046875,7610,300.0,0.0002,0.006518435780890286,0.2,0.8004929423332214
1573,486,6617,3221504,-0.7643260955810547,-0.015724730910733342,-73.92750549316406,0.015785597,0.6145052313804626,227.74606615999997,0.1853515625,7615,300.0,0.0002,0.00583867565728724,0.2,0.801031768321991
1574,487,6618,3223552,-0.754485547542572,-0.016502399847377093,-73.96740493774413,0.018332837,0.6721950769424438,226.51312897,0.1779296875,7620,300.0,0.0002,0.009107819898054004,0.2,0.8014981746673584
1575,487,6620,3225600,-0.759204626083374,-0.011361109162680804,-74.00935821533203,0.017349217,0.6013456583023071,226.22987619,0.1763671875,7625,300.0,0.0002,0.011768226278945804,0.2,0.8021108508110046
1576,487,6622,3227648,-0.7559903264045715,-0.008093522652052343,-74.05241928100585,0.010734058,0.5108630657196045,226.22987619,0.17041015625,7630,300.0,0.0002,0.009785471810027957,0.2,0.8026030659675598
1577,487,6625,3229696,-0.777422308921814,-0.015751346247270703,-74.09668884277343,0.021314962,0.5452461242675781,225.89329969000002,0.1611328125,7635,300.0,0.0002,0.0058615947607904674,0.2,0.803325355052948
1578,487,6627,3231744,-0.7837833762168884,-0.015273888176307083,-74.15121879577637,0.014353558,0.6363128423690796,226.78612749000004,0.1931640625,7640,300.0,0.0002,0.007422127132304013,0.2,0.803960382938385
1579,487,6629,3233792,-0.7570301294326782,-0.01320964638143778,-74.19739418029785,0.015571592,0.6000698208808899,226.27091273999997,0.19169921875,7645,300.0,0.0002,0.008304999605752528,0.2,0.8044954538345337
1580,487,6631,3235840,-0.767088770866394,-0.01628099549561739,-74.23685302734376,0.01935238,0.5874492526054382,226.90936498,0.15615234375,7650,300.0,0.0002,0.006702768267132342,0.2,0.804967999458313
1581,488,6633,3237888,-0.7664681673049927,-0.015516360523179173,-74.27258377075195,0.015796818,0.6310230493545532,226.0288863,0.14853515625,7655,300.0,0.0002,0.008083100290969014,0.2,0.8054448962211609
1582,488,6635,3239936,-0.761138379573822,-0.012183416774496436,-74.30743980407715,0.012088396,0.695864200592041,226.0288863,0.160546875,7660,300.0,0.0002,0.010964729310944676,0.2,0.8057903051376343
1583,488,6636,3241984,-0.7683011293411255,-0.00979992737993598,-74.33214645385742,0.017724039,0.5373659133911133,226.51775682000005,0.22578125,7665,300.0,0.0002,0.006621272279880941,0.2,0.8060895800590515
1584,488,6638,3244032,-0.7705518007278442,-0.015919343568384647,-74.35442123413085,0.020694967,0.5123422145843506,226.52925516,0.1853515625,7670,300.0,0.0002,0.007418140838854015,0.2,0.8063384890556335
1585,488,6640,3246080,-0.7591448426246643,-0.008698315708898008,-74.37698516845703,0.01214365,0.5772406458854675,228.49573524,0.18203125,7675,300.0,0.0002,0.00761230792850256,0.2,0.8067139387130737
1586,488,6642,3248128,-0.7665132284164429,-0.012996777426451445,-74.41325531005859,0.0205374,0.5460441708564758,229.17718621,0.19853515625,7680,300.0,0.0002,0.007102491543628275,0.2,0.8072317838668823
1587,489,6644,3250176,-0.7750197052955627,-0.010891922051087022,-74.44736747741699,0.017042557,0.5912901163101196,229.42579616,0.21630859375,7685,300.0,0.0002,0.007317766104824841,0.2,0.8076210021972656
1588,489,6646,3252224,-0.763180136680603,-0.012437073071487248,-74.47794914245605,0.021279104,0.64444500207901,230.1087483599999,0.18662109375,7690,300.0,0.0002,0.007193162152543664,0.2,0.8080480098724365
1589,489,6648,3254272,-0.7745122909545898,-0.018615723750554026,-74.5078239440918,0.020175435,0.6268854141235352,230.1087483599999,0.19677734375,7695,300.0,0.0002,0.009039678797125816,0.2,0.8084064722061157
1590,489,6650,3256320,-0.739647626876831,-0.001017563236767755,-74.5292309031767,0.04729362,0.547589898109436,231.79976526000007,0.23322610294117646,7700,300.0,0.0002,0.007570136530215249,0.2,0.8085991740226746
1591,489,6651,3258368,-0.7622595429420471,-0.011140888882800936,-74.55079002380371,0.01715967,0.5841002464294434,231.53216970999998,0.21416015625,7705,300.0,0.0002,0.010687141818925739,0.2,0.8089914917945862
1592,490,6653,3260416,-0.7862562537193298,-0.015091685554943978,-74.58139305114746,0.017478518,0.626747727394104,232.80637663000002,0.18095703125,7710,300.0,0.0002,0.007588330213911832,0.2,0.8093413710594177
1593,490,6655,3262464,-0.7715365290641785,-0.017998505430296064,-74.60936546325684,0.021694925,0.6013377904891968,232.40937018,0.18720703125,7715,300.0,0.0002,0.007302238582633435,0.2,0.8097394108772278
1594,490,6657,3264512,-0.7771742343902588,-0.015640055597759783,-74.64057884216308,0.016221752,0.6166032552719116,232.97551646000002,0.16708984375,7720,300.0,0.0002,0.007370061147958041,0.2,0.8101300597190857
1595,490,6659,3266560,-0.7629244923591614,-0.012570354994386435,-74.67910881042481,0.016997114,0.6528975963592529,232.45226845999997,0.2021484375,7725,300.0,0.0002,0.009020352829247713,0.2,0.8108043670654297
1596,490,6661,3268608,-0.7841382622718811,-0.013304608664475382,-74.72413177490235,0.01528172,0.5982002019882202,232.45226845999997,0.1564453125,7730,300.0,0.0002,0.007390042743645608,0.2,0.811279296875
1597,490,6663,3270656,-0.7739465832710266,-0.014081056090071797,-74.75487098693847,0.015886348,0.49241745471954346,233.88599613999997,0.205859375,7735,300.0,0.0002,0.008338786172680556,0.2,0.8116302490234375
1598,490,6665,3272704,-0.7764872312545776,-0.012537188129499555,-74.78630752563477,0.01731889,0.5819082260131836,233.18267657999996,0.224609375,7740,300.0,0.0002,0.013413626793771982,0.2,0.8121550679206848
1599,491,6667,3274752,-0.7700722813606262,-0.013402749528177082,-74.82678260803223,0.016507307,0.6052098274230957,234.62557746999994,0.16181640625,7745,300.0,0.0002,0.009936296753585339,0.2,0.8126686811447144
1600,491,6669,3276800,-0.7731195688247681,-0.014082265191245825,-74.86400871276855,0.019089649,0.5172383785247803,233.74999972000006,0.20537109375,7750,300.0,0.0002,0.006879158550873399,0.2,0.8131417036056519
1601,491,6671,3278848,-0.7590890526771545,-0.008844636334106325,-74.8962574005127,0.012378308,0.508001983165741,233.36796894999995,0.19150390625,7755,300.0,0.0002,0.007038566982373595,0.2,0.8135470747947693
1602,491,6673,3280896,-0.7688309550285339,-0.012515928642824293,-74.93178176879883,0.015632484,0.6115728616714478,233.01492824999994,0.1736328125,7760,300.0,0.0002,0.007475484069436789,0.2,0.8141389489173889
1603,491,6675,3282944,-0.7654186487197876,-0.016741567609929724,-74.97298592015316,0.030304708,0.5965293049812317,233.01492824999994,0.19891036184210525,7765,300.0,0.0002,0.006381823877362828,0.2,0.814507246017456
1604,491,6677,3284992,-0.7782732844352722,-0.013845754973590373,-75.00078086853027,0.019241583,0.3733876943588257,233.82713709000004,0.1884765625,7770,300.0,0.0002,0.003677602135576308,0.2,0.8148685097694397
1605,492,6679,3287040,-0.771468997001648,-0.012229383597150445,-75.02118301391602,0.0139516005,0.6506960988044739,234.97013538,0.19189453125,7775,300.0,0.0002,0.005810600519180298,0.2,0.8149777054786682
1606,492,6680,3289088,-0.7753003239631653,-0.0060221381485462185,-75.03353157043458,0.015396489,0.5828198194503784,236.17531205,0.22353515625,7780,300.0,0.0002,0.007358514307998121,0.2,0.8152683973312378
1607,492,6682,3291136,-0.7702035903930664,-0.01366065302863717,-75.06431732177734,0.017203674,0.6058368682861328,234.21067845000002,0.19013671875,7785,300.0,0.0002,0.006326440628618002,0.2,0.815754771232605
1608,492,6684,3293184,-0.788370668888092,-0.016023901221342386,-75.10246238708496,0.017022075,0.6346079111099243,233.93079885999998,0.1642578125,7790,300.0,0.0002,0.006777519872412085,0.2,0.816253662109375
1609,492,6686,3295232,-0.7792988419532776,-0.014268442941829561,-75.1396598815918,0.015384051,0.6677271127700806,233.72586091999997,0.212109375,7795,300.0,0.0002,0.00641176626086235,0.2,0.8166939616203308
1610,493,6688,3297280,-0.7708865404129028,-0.013480545487254858,-75.16506881713867,0.020823853,0.6328572034835815,233.72586091999997,0.2171875,7800,300.0,0.0002,0.008084552199579775,0.2,0.8169383406639099
1611,493,6690,3299328,-0.7865771651268005,-0.011839419684838504,-75.1828842163086,0.015102431,0.5497194528579712,234.17500272,0.240234375,7805,300.0,0.0002,0.0065464966231957075,0.2,0.8172420263290405
1612,493,6691,3301376,-0.7769972085952759,-0.017057803831994532,-75.21175804138184,0.015327877,0.6175938844680786,234.07685556999996,0.19765625,7810,300.0,0.0002,0.008444739645347,0.2,0.8176223039627075
1613,493,6693,3303424,-0.768995463848114,-0.015053296647965907,-75.23469619750976,0.0147653455,0.5148634910583496,233.16896800999996,0.15361328125,7815,300.0,0.0002,0.008793085254728794,0.2,0.817847490310669
1614,493,6695,3305472,-0.7714331150054932,-0.016098222648724913,-75.26212768554687,0.02222948,0.5962161421775818,232.25425906999993,0.1998046875,7820,300.0,0.0002,0.005266228108666837,0.2,0.8183845281600952
1615,493,6697,3307520,-0.7732579708099365,-0.013604381354525685,-75.30197067260742,0.013771118,0.6346945762634277,231.54111081,0.20009765625,7825,300.0,0.0002,0.00634017817210406,0.2,0.818783700466156
1616,494,6699,3309568,-0.734178364276886,-0.0028299050560841956,-75.32493654886882,0.019590931,0.6480798721313477,231.54111081,0.15250651041666666,7828,300.0,0.0002,0.008182285741592446,0.2,0.8190178275108337
1617,494,6700,3311616,-0.7762766480445862,-0.012243380350992084,-75.35523834228516,0.0136908805,0.5671553611755371,231.26240205000002,0.17099609375,7833,300.0,0.0002,0.008197276969440281,0.2,0.8196473717689514
1618,494,6702,3313664,-0.772179365158081,-0.01603248338215053,-75.40017166137696,0.01587395,0.5741360187530518,230.47896827,0.2078125,7838,300.0,0.0002,0.008661180082708598,0.2,0.8201624751091003
1619,494,6704,3315712,-0.7675983309745789,-0.011135731637477875,-75.43806419372558,0.01795042,0.612060546875,229.45748637999998,0.18505859375,7843,300.0,0.0002,0.007196090673096478,0.2,0.8207111954689026
1620,494,6706,3317760,-0.7872005701065063,-0.012405166926328093,-75.4776741027832,0.015208891,0.5557268261909485,229.30240770999998,0.21162109375,7848,300.0,0.0002,0.007122961524873972,0.2,0.8211783170700073
1621,494,6708,3319808,-0.7785488963127136,-0.01410479163751006,-75.50444221496582,0.014972228,0.5891886949539185,227.93600321000002,0.16953125,7853,300.0,0.0002,0.007232374930754304,0.2,0.8214030265808105
1622,495,6710,3321856,-0.7943264245986938,-0.01745262632612139,-75.52156219482421,0.016975746,0.5799601674079895,228.38391810000005,0.16337890625,7858,300.0,0.0002,0.00789314927533269,0.2,0.8217235803604126
1623,495,6712,3323904,-0.7829993367195129,-0.015117747103795409,-75.55455894470215,0.023994314,0.5963300466537476,228.38391810000005,0.20439453125,7863,300.0,0.0002,0.007796259690076112,0.2,0.8222637176513672
1624,495,6713,3325952,-0.7790699005126953,-0.01536418478935957,-75.5997127532959,0.02023765,0.6043041944503784,230.03182232999998,0.1763671875,7868,300.0,0.0002,0.007296074391342699,0.2,0.8228572010993958
1625,495,6715,3328000,-0.7784368991851807,-0.012725434731692076,-75.64314193725586,0.020527987,0.4431273937225342,229.22674532999997,0.2078125,7873,300.0,0.0002,0.009708818793296815,0.2,0.8234123587608337
1626,495,6717,3330048,-0.7765272855758667,-0.011758553236722947,-75.68469352722168,0.012449257,0.5117557048797607,230.15593373000004,0.18505859375,7878,300.0,0.0002,0.005953453783877194,0.2,0.8239967823028564
1627,495,6719,3332096,-0.7789258360862732,-0.015458793682046234,-75.73276977539062,0.018970128,0.5409475564956665,229.81018968999996,0.18583984375,7883,300.0,0.0002,0.006051955232396722,0.2,0.8245827555656433
1628,496,6721,3334144,-0.779869019985199,-0.016639922745525837,-75.76860237121582,0.020456264,0.569863498210907,229.14396313,0.1876953125,7888,300.0,0.0002,0.009149767505005003,0.2,0.8249366283416748
1629,496,6723,3336192,-0.7666322588920593,-0.009537138533778489,-75.79503784179687,0.01852201,0.5429120063781738,229.05173548000002,0.21455078125,7893,300.0,0.0002,0.009918402414768934,0.2,0.8253651261329651
1630,496,6725,3338240,-0.7771193981170654,-0.014678492909297347,-75.81906242370606,0.015096685,0.5813804268836975,229.05173548000002,0.16875,7898,300.0,0.0002,0.008731826674193144,0.2,0.8254834413528442
1631,496,6727,3340288,-0.7896395921707153,-0.013213084475137294,-75.82943420410156,0.016989341,0.4007710814476013,230.39407313999996,0.1912109375,7903,300.0,0.0002,0.005057737394236028,0.2,0.825792133808136
1632,496,6728,3342336,-0.7867208123207092,-0.015427288226783275,-75.86184310913086,0.015668655,0.5787391066551208,230.63061538,0.19228515625,7908,300.0,0.0002,0.005471405759453774,0.2,0.8263238072395325
1633,496,6730,3344384,-0.7841787338256836,-0.01333206701092422,-75.89546928405761,0.011283374,0.5719740390777588,230.84338637999997,0.16015625,7913,300.0,0.0002,0.005608379817567765,0.2,0.8266627788543701
1634,497,6732,3346432,-0.7852297425270081,-0.01439457070082426,-75.9234832763672,0.014320923,0.59984290599823,231.48640786999997,0.1669921875,7918,300.0,0.0002,0.005501559469848871,0.2,0.8272372484207153
1635,497,6734,3348480,-0.7918269634246826,-0.011061107204295696,-75.96840400695801,0.0135941515,0.6615251302719116,231.84412446,0.14326171875,7923,300.0,0.0002,0.006237728078849614,0.2,0.8277761340141296
1636,497,6736,3350528,-0.7694357633590698,-0.011745854234322905,-76.00002098083496,0.01248711,0.5956577062606812,231.28841763999998,0.1501953125,7928,300.0,0.0002,0.008910639118403197,0.2,0.828112006187439
1637,497,6738,3352576,-0.7884317636489868,-0.017991986125707626,-76.02530288696289,0.01596627,0.6208289861679077,231.28841763999998,0.1607421875,7933,300.0,0.0002,0.008718716120347381,0.2,0.8285245299339294
1638,497,6740,3354624,-0.764274537563324,-0.004535485967062413,-76.05912742614746,0.013350985,0.6164367198944092,232.45793125000003,0.1875,7938,300.0,0.0002,0.005458681122399866,0.2,0.828971266746521
1639,497,6742,3356672,-0.7835851311683655,-0.019351735059171916,-76.08964958190919,0.017991614,0.514796257019043,232.35727731,0.2041015625,7943,300.0,0.0002,0.006391954701393842,0.2,0.829392671585083
1640,498,6743,3358720,-0.7751182317733765,-0.007447953479221234,-76.11254178560696,0.030668173,0.6227697134017944,231.51902830000003,0.19471153846153846,7947,300.0,0.0002,0.006668583454134373,0.2,0.8295699954032898
1641,498,6745,3360768,-0.7809945940971375,-0.012407815200276673,-76.12949256896972,0.014880135,0.6032593250274658,231.30565476,0.1697265625,7952,300.0,0.0002,0.008374518901109695,0.2,0.8299499750137329
1642,498,6747,3362816,-0.7904974222183228,-0.0127105379011482,-76.16435050964355,0.017949007,0.6456838846206665,232.14559050000003,0.16953125,7957,300.0,0.0002,0.010107081569731235,0.2,0.8304481506347656
1643,498,6749,3364864,-0.7920408248901367,-0.02004485544748604,-76.2008888244629,0.017623587,0.6771934628486633,231.36330095000002,0.18837890625,7962,300.0,0.0002,0.00722859448287636,0.2,0.8308976888656616
1644,498,6750,3366912,-0.7807196378707886,-0.01764127879869193,-76.23743705749511,0.017864786,0.6222786903381348,231.36330095000002,0.16171875,7967,300.0,0.0002,0.011064974078908562,0.2,0.831413745880127
1645,498,6752,3368960,-0.7864810228347778,-0.014037350891157985,-76.27382049560546,0.019420281,0.5820262432098389,231.81314662000005,0.16240234375,7972,300.0,0.0002,0.005713430326431989,0.2,0.8318347930908203
1646,499,6754,3371008,-0.7915037274360657,-0.015277346642687917,-76.30577812194824,0.018707661,0.6007089614868164,231.31900743999998,0.17294921875,7977,300.0,0.0002,0.008699562260881066,0.2,0.8322674036026001
1647,499,6756,3373056,-0.7918436527252197,-0.009275483898818493,-76.33894805908203,0.01931495,0.6520049571990967,232.73220526000006,0.200390625,7982,300.0,0.0002,0.006470034341327846,0.2,0.8327682018280029
1648,499,6757,3375104,-0.7773096561431885,-0.015143231488764286,-76.37709121704101,0.0137233725,0.7009574174880981,231.99140856000005,0.17783203125,7987,300.0,0.0002,0.007274135295301676,0.2,0.8332318663597107
1649,499,6759,3377152,-0.7835947871208191,-0.014320759801194072,-76.40995140075684,0.020021576,0.7042861580848694,230.54478618000002,0.1984375,7992,300.0,0.0002,0.00970017844811082,0.2,0.833667516708374
1650,499,6761,3379200,-0.7852022647857666,-0.016616172378417105,-76.44671821594238,0.021459375,0.5121088027954102,231.97624998,0.22890625,7997,300.0,0.0002,0.01012089680880308,0.2,0.8341822624206543
1651,499,6762,3381248,-0.779371440410614,-0.008972173390377845,-76.48048673357282,0.027769033,0.5849297046661377,231.97624998,0.20354352678571427,8001,300.0,0.0002,0.011642391394291605,0.2,0.8345508575439453
1652,500,6764,3383296,-0.7802998423576355,-0.011141690937802196,-76.51324882507325,0.016419832,0.5204070806503296,230.62758018999997,0.2138671875,8006,300.0,0.0002,0.009278593864291907,0.2,0.8351072669029236
1653,500,6766,3385344,-0.7945084571838379,-0.016119650611653925,-76.55651054382324,0.015863989,0.5496039986610413,229.30329315,0.14658203125,8011,300.0,0.0002,0.008660858077928425,0.2,0.8357623219490051
1654,500,6767,3387392,-0.793067455291748,-0.012615269422531128,-76.60171203613281,0.018448424,0.559815526008606,229.34370806000004,0.14423828125,8016,300.0,0.0002,0.008674651430919767,0.2,0.8362282514572144
1655,500,6769,3389440,-0.7838042974472046,-0.012293138122186065,-76.62313728332519,0.013094386,0.6333640813827515,231.39964994,0.1939453125,8021,300.0,0.0002,0.008033880754373968,0.2,0.8364385962486267
1656,500,6771,3391488,-0.7845622897148132,-0.011282825795933604,-76.65241279602051,0.014781087,0.6101386547088623,231.00309732999997,0.1474609375,8026,300.0,0.0002,0.00606608057860285,0.2,0.8371252417564392
1657,501,6772,3393536,-0.8010090589523315,-0.012677458371035755,-76.70083999633789,0.01311584,0.460235059261322,231.00309732999997,0.17119140625,8031,300.0,0.0002,0.006949106138199568,0.2,0.8376383781433105
1658,501,6774,3395584,-0.8055678606033325,-0.013144249096512794,-76.73070907592773,0.016935142,0.5953381061553955,230.27917489,0.2201171875,8036,300.0,0.0002,0.01114444937556982,0.2,0.8379805684089661
1659,501,6776,3397632,-0.7921085357666016,-0.016156736528500915,-76.76266250610351,0.019470956,0.5511471629142761,229.51220814000004,0.17568359375,8041,300.0,0.0002,0.008055380592122675,0.2,0.8385665416717529
1660,501,6778,3399680,-0.8011645674705505,-0.014881840348243714,-76.809566116333,0.014135083,0.5672656893730164,230.58618033000002,0.1724609375,8046,300.0,0.0002,0.007923941966146231,0.2,0.8392225503921509
1661,501,6780,3401728,-0.7962300777435303,-0.015091726696118713,-76.85369415283203,0.015967725,0.5331264138221741,230.74902283,0.14599609375,8051,300.0,0.0002,0.0052987897070124745,0.2,0.8397074341773987
1662,501,6781,3403776,-0.791776180267334,-0.013175283372402192,-76.8811809539795,0.018587215,0.5628327131271362,229.65118414000005,0.22119140625,8056,300.0,0.0002,0.005585785210132599,0.2,0.840002715587616
1663,502,6782,3405824,-0.7493875622749329,0.008563409559428692,-76.89432716369629,0.017841272,0.6327034831047058,231.33349819,0.2392578125,8057,300.0,0.0002,0.005884216167032719,0.2,0.8400536179542542
1664,502,6783,3407872,-0.7605974674224854,-0.006833716927628432,-76.90591430664062,0.024800668,0.6621925830841064,231.33349819,0.17215401785714285,8061,300.0,0.0002,0.006479140337822693,0.2,0.8403000235557556
1665,502,6784,3409920,-0.7385665774345398,0.007882863632403314,-76.91848278045654,0.019723076,0.6380162239074707,231.53276953000005,0.203857421875,8063,300.0,0.0002,0.009090549661777914,0.2,0.8404097557067871
1666,502,6786,3411968,-0.7931320667266846,-0.010852243402041495,-76.93603439331055,0.01559416,0.5400623083114624,232.38979371999997,0.174609375,8068,300.0,0.0002,0.006429936341010034,0.2,0.8408027291297913
1667,502,6788,3414016,-0.7819123268127441,-0.012138060294091702,-76.96967849731445,0.015908645,0.6016100645065308,234.03993398,0.18115234375,8073,300.0,0.0002,0.007376504223793745,0.2,0.8413527607917786
1668,503,6789,3416064,-0.8092600107192993,-0.012086635222658515,-77.0083438873291,0.018010527,0.612525463104248,234.48044791999996,0.1982421875,8078,300.0,0.0002,0.005080027133226394,0.2,0.8418698310852051
1669,503,6791,3418112,-0.8023061156272888,-0.01486935345456004,-77.05212059020997,0.016280744,0.6046152114868164,232.61720663999998,0.171484375,8083,300.0,0.0002,0.005804239585995674,0.2,0.8425547480583191
1670,503,6793,3420160,-0.7943403124809265,-0.014806252671405673,-77.09820442199707,0.017510522,0.6480797529220581,232.12426943,0.16572265625,8088,300.0,0.0002,0.007962372363545,0.2,0.8430752754211426
1671,503,6795,3422208,-0.7889554500579834,-0.013956132787279784,-77.12472724914551,0.013173459,0.6375678777694702,232.12426943,0.14453125,8093,300.0,0.0002,0.0075661899289116265,0.2,0.8433597087860107
1672,503,6796,3424256,-0.7980276942253113,-0.018900294532068075,-77.14828605651856,0.02167616,0.5607601404190063,232.87750431999996,0.22607421875,8098,300.0,0.0002,0.00593618827406317,0.2,0.8438072204589844
1673,503,6798,3426304,-0.8018739819526672,-0.02107365392148495,-77.1867691040039,0.020698287,0.5625652074813843,234.00702282000006,0.2017578125,8103,300.0,0.0002,0.00774250696413219,0.2,0.8443653583526611
1674,504,6800,3428352,-0.79180908203125,-0.012979543046094477,-77.22683296203613,0.017869681,0.5862557888031006,234.11556861999998,0.17177734375,8108,300.0,0.0002,0.009725632052868605,0.2,0.8448286652565002
1675,504,6802,3430400,-0.7853216528892517,-0.011091778636910021,-77.25787963867188,0.013214995,0.5894049406051636,233.00756374999997,0.1841796875,8113,300.0,0.0002,0.009609813243150711,0.2,0.8452345728874207
1676,504,6803,3432448,-0.791545569896698,-0.018761973129585385,-77.29159431457519,0.017252628,0.5745221376419067,232.81704010000004,0.1720703125,8118,300.0,0.0002,0.008366885362192988,0.2,0.8457480669021606
1677,504,6805,3434496,-0.8006232976913452,-0.014637007657438517,-77.33001556396485,0.012405141,0.5307927131652832,231.87751362999998,0.12861328125,8123,300.0,0.0002,0.00838031533639878,0.2,0.8463060259819031
1678,504,6807,3436544,-0.8086540699005127,-0.019728185888379813,-77.37267990112305,0.018783178,0.5411345958709717,231.87751362999998,0.18134765625,8128,300.0,0.0002,0.008628582581877708,0.2,0.8469486832618713
1679,505,6809,3438592,-0.803321897983551,-0.01181846079416573,-77.4160369873047,0.013672792,0.4933178424835205,231.99466205000002,0.19228515625,8133,300.0,0.0002,0.0077026613056659695,0.2,0.8474871516227722
1680,505,6809,3440640,-0.7593006491661072,-0.0013559897197410464,-77.44433498382568,0.018499738,0.555467963218689,231.23675050999998,0.15234375,8135,300.0,0.0002,0.00867463555186987,0.2,0.8476690649986267
1681,505,6811,3442688,-0.7990431785583496,-0.010174174176063389,-77.46405448913575,0.0149092795,0.6403661966323853,231.25290037999994,0.16591796875,8140,300.0,0.0002,0.00697068702429533,0.2,0.848025918006897
1682,505,6813,3444736,-0.7972540855407715,-0.015198261057958008,-77.49448013305664,0.015721388,0.5935215950012207,230.63699180000003,0.17294921875,8145,300.0,0.0002,0.006680843560025096,0.2,0.8485592603683472
1683,505,6815,3446784,-0.7905214428901672,-0.01613558051176369,-77.53061752319336,0.017494503,0.5787583589553833,229.91704378000003,0.1548828125,8150,300.0,0.0002,0.007518372870981694,0.2,0.848953366279602
1684,505,6816,3448832,-0.8078597784042358,-0.013007719628512859,-77.55746955871582,0.022873819,0.5850876569747925,231.58580137,0.20791015625,8155,300.0,0.0002,0.008028117939829826,0.2,0.849355161190033
1685,506,6818,3450880,-0.7999254465103149,-0.013791297562420368,-77.58236923217774,0.015237156,0.5241758823394775,231.58580137,0.1716796875,8160,300.0,0.0002,0.009129469376057386,0.2,0.8496249914169312
1686,506,6819,3452928,-0.7779922485351562,-0.0021594309677871373,-77.5960194514348,0.03702648,0.4764041304588318,230.94824361999997,0.22340745192307693,8164,300.0,0.0002,0.009013160776633482,0.2,0.849789023399353
1687,506,6821,3454976,-0.816428005695343,-0.015222844434902072,-77.61201858520508,0.023626443,0.6141723394393921,230.89920152,0.2046875,8169,300.0,0.0002,0.009091639355756343,0.2,0.8500415682792664
1688,506,6823,3457024,-0.7989056706428528,-0.013845835626125336,-77.6363311767578,0.015110102,0.6046693325042725,230.8307668,0.176953125,8174,300.0,0.0002,0.008074621763080358,0.2,0.8505172729492188
1689,506,6825,3459072,-0.8064489364624023,-0.018436656962148846,-77.67209129333496,0.01596197,0.645675539970398,229.95447420000005,0.15986328125,8179,300.0,0.0002,0.009049321222119034,0.2,0.8509803414344788
1690,506,6826,3461120,-0.7873342037200928,-0.01428078874014318,-77.70266952514649,0.019009905,0.5935419797897339,229.4443919,0.2083984375,8184,300.0,0.0002,0.011327713401988149,0.2,0.8514220714569092
1691,507,6828,3463168,-0.8004593849182129,-0.011404277710244059,-77.73509521484375,0.011660364,0.621182382106781,229.4443919,0.1865234375,8189,300.0,0.0002,0.008285473473370076,0.2,0.8518841862678528
1692,507,6830,3465216,-0.8228965997695923,-0.018739875336177648,-77.76827583312988,0.018946761,0.5756964683532715,230.91654562000002,0.18681640625,8194,300.0,0.0002,0.006984751997515559,0.2,0.8523110151290894
1693,507,6832,3467264,-0.8077957630157471,-0.017308479349594563,-77.79991149902344,0.018842526,0.6165075302124023,231.03071957,0.1740234375,8199,300.0,0.0002,0.007260919013060629,0.2,0.8528428077697754
1694,507,6834,3469312,-0.8121414184570312,-0.018164183874614537,-77.83589057922363,0.017643865,0.645443856716156,230.04727323999998,0.18056640625,8204,300.0,0.0002,0.007281771302223206,0.2,0.8532603979110718
